hashid,Székhely,Létszám,TEÁOR 08 szerinti teáorszám(ok),Nettó árbevétel (eFt),Üzleti/üzemi eredmény (eFt),Adózott eredmény (eFt),Forgóeszközök (eFt),Követelések (eFt),Pénzeszközök (eFt),Eszközök összesen (eFt),Saját tőke (eFt),Hosszú lejáratú kötelezettségek (eFt),Rövid lejáratú kötelezettségek (eFt),Cégcsoport tag
f71dcf9d37,"9027 Győr, Kőrisfa u. 3.",36.0,4674,1536034.0,183965,161591,741950.0,245201.0,4248,811400.0,379849,218251,212637.0,0
0ecf64d3ed,"1015 Budapest, Hattyú u. 16. II. em. 1.",0.0,7490,2330067.0,7318,160,49389.0,12153.0,37236,49389.0,10988,0,38401.0,0
f217547dfc,"2428 Kisapostag, Iparos u. 1.",95.0,7112,1463257.0,318489,313216,787087.0,648230.0,17358,1742296.0,864558,33558,844180.0,0
044b5318d7,"2750 Nagykőrös, Rákóczi u. 39 Pf. 43.",79.0,4634,5454988.0,705721,818270,1435968.0,401242.0,17575,2138729.0,1261854,56698,737537.0,0
4efbbbb7e3,"6200 Kiskőrös, Izsáki u. 4",15.0,3312|0,1819685.0,125704,114741,999086.0,267243.0,310910,1151620.0,728561,0,396283.0,0
318f5726c5,"1106 Budapest, Porcelán u. 1.",110.0,2320,5109169.0,244950,151904,2122274.0,817916.0,301846,3924667.0,1356956,592806,1876957.0,0
b39660d13c,"1184 Budapest, Lakatos utca 42.",25.0,4690,5473483.0,-87835,-100068,2988077.0,1354212.0,74627,4176486.0,101244,0,4067521.0,0
9bd70482a0,"9600 Sárvár, Árpád u.7-9.",71.0,4711,1229818.0,32693,34232,213259.0,68421.0,65683,633542.0,502533,0,119569.0,0
83a66a161f,"9027 Győr, Kandó Kálmán utca 5.",6.0,2815,3318053.0,14575,24474,1206380.0,1167458.0,10754,1211839.0,693674,100795,416907.0,0
86fd5441b0,"1138 Budapest, Váci út 141.",147.0,6201,4521516.0,50841,160750,3812157.0,3515324.0,296833,4206647.0,3380674,0,305948.0,0
6e77832f3f,"1143  Budapest, Gizella út 51-57.",120.0,3320,3818233.0,-470060,-604472,1033510.0,705895.0,327615,1475996.0,-601132,0,635560.0,0
aac3a795f6,"2626 Nagymaros, Deák Ferenc u. 10.",47.0,4941,1287647.0,36097,39511,390770.0,224997.0,165773,1099897.0,659897,325433,114567.0,0
fc38199435,"2040 Budaörs, Gyár u. 2. .",9.0,4690,1167013.0,149104,147995,684230.0,62000.0,293566,884425.0,718733,0,165038.0,0
267b3ddba8,"1112 Budapest, Kőérberki út 36.",78.0,4941,2248409.0,28029,16492,604362.0,567010.0,24611,1088823.0,57656,537685,485011.0,0
57886c9abd,"2800 Tatabánya, Vájár köz 2.",146.0,3530,7022448.0,260647,45395,1555906.0,985290.0,402983,12630465.0,3013677,4225173,2135897.0,0
b507bd8c0b,"3516 Miskolc, Pesti út 3.",31.0,4752,3353926.0,188188,200435,904615.0,489657.0,81449,1829823.0,785176,115202,908890.0,0
2b78caf0be,"6230 Soltvadkert, Halasi u. 6.",135.0,2222,5598835.0,546473,481157,2985716.0,976393.0,947874,8009563.0,3208519,2179561,1262978.0,0
1daf354d82,"8749 Zalakaros, Termál út 4.",208.0,9604,1646398.0,269066,248972,649079.0,181727.0,381995,6374874.0,4678497,205070,363957.0,0
71d694505c,"1097 Budapest, Kén u. 8",3.0,4642,1908986.0,60259,123233,438570.0,66867.0,80129,438795.0,255368,0,164635.0,0
a46c6acde4,"1133 Budapest, Váci út 92.",15.0,5229,4138601.0,277777,254008,1006474.0,1005644.0,830,1033469.0,582975,0,291191.0,0
8e6cca8138,"9012 Győr, Mérföldkő magánút hr 25472/83.",18.0,4752,1151289.0,117761,127604,362611.0,139938.0,66937,710551.0,593654,70000,44501.0,0
9827335d2b,"8000 Székesfehérvár, Sóstói út 7.",90.0,4211,4716297.0,1192790,1142698,2245403.0,303129.0,1855108,3107148.0,2794846,0,279869.0,0
9f51cf218a,"8800 Nagykanizsa, Szemere u. 4.",559.0,3109,6852773.0,-635012,-634855,1464400.0,712604.0,151392,1794216.0,233806,591620,886983.0,0
ad382114ee,"1152 Budapest, Szentmihályi út 131.",0.0,7010,3002494.0,340245,-1125129,1365058.0,123941.0,1241117,24210200.0,-383818,21528403,2490797.0,0
7422f559a9,"6727 Szeged, Irinyi J. u. 1.",63.0,4649,2083698.0,23409,18151,611202.0,256818.0,19354,727746.0,422160,17539,285425.0,0
7f09b66668,"1024 Budapest, Szilágyi Erzsébet fasor 5.",4.0,7311,1370131.0,7234,3630,266821.0,234995.0,31826,291127.0,12506,0,259512.0,0
a441a6bf7a,"5000 Szolnok, Felső Szandai rét 1.",45.0,4754,3395562.0,19283,19162,1066760.0,178359.0,428346,1169707.0,57205,0,1034803.0,0
de4c6653ab,"7370 Sásd, Szent Imre u. 18.",117.0,147,1174766.0,228951,192379,736684.0,116566.0,101173,2424891.0,1646358,192440,490199.0,0
21732992a9,"2724 Újlengyel, Határ út 12.",95.0,4120,2062452.0,109547,99886,853661.0,297268.0,34565,974177.0,270015,218809,485353.0,0
114b452b65,"8420 Zirc, Deák F. u. 8.",123.0,4711,1584262.0,5370,5518,281528.0,67715.0,100828,698325.0,518501,0,162995.0,0
59bd053ba2,"2040 Budaörs, Gyár u. 2 /10324/92.",13.0,4690,3480625.0,97874,82202,1131952.0,808387.0,199858,1254376.0,595984,0,592934.0,0
afbbfaea17,"4030 Debrecen, Galamb u. 2-4.",94.0,4730,9274880.0,190374,176581,578256.0,83747.0,332428,2468318.0,2082199,6380,364487.0,0
2625e69ea8,"1062 Budapest, Teréz körút 55-57. C. ép. IV. em",253.0,6920,3688495.02,272302.92,277265.16,1330190.46,1330190.46,0,1596290.57999999,1097275.32,0,276644.88,0
9b1328d829,"2723 Nyáregyháza, Mátyás király u. 3.",54.0,2229,1372780.0,69860,78096,427978.0,214138.0,53623,432564.0,274266,34851,123217.0,0
77ddf786c4,"9111 Tényő, Árpád u. 11.",85.0,4511,2655834.0,115501,100531,1217464.0,1094641.0,40422,2679370.0,1399936,534956,732172.0,0
fd9ab8e927,"9071 Gönyű, Kossuth L. u. 65. A. ép.",30.0,2899,1426508.0,362089,357677,869558.0,205297.0,264799,1217202.0,656769,184922,335015.0,0
4ca0272c22,"6090 Kunszentmiklós, Rákóczi út 64.",17.0,4674,1113540.0,105441,93820,459124.0,94125.0,218292,525974.0,300984,0,224902.0,0
cd0f41af4c,"8000 Székesfehérvár, Vásárhelyi út 5. 7609/22.",62.0,2920,1190995.0,71641,63024,265823.0,131187.0,35399,693167.0,134690,136942,280276.0,0
9552079d95,"4024 Debrecen, Holló J u. 4.",15.0,146,1027496.0,19241,11180,285230.0,131688.0,37760,433373.0,-45520,57576,417916.0,0
2554e1b292,"9954 Rönök, 0298. hr",58.0,1610,3616408.0,190657,120176,1045540.0,231874.0,24171,2932375.0,2502355,0,366802.0,0
e1a71a9550,"1027 Budapest, Horvát utca 14-24.",26.0,4726,1939462.0,-29660,-33709,258648.0,20103.0,163027,270217.0,139899,50500,74642.0,0
193949bab8,"1085 Budapest, Kálvin tér 12. Kálvin Center. ép. Múzeum szárny 5",577.0,7820,2206771.0,-17777,-22794,351036.0,327936.0,23100,474074.0,13455,0,419150.0,0
d0fe02f095,"2921 Komárom, hrsz hrsz 0403/38.",88.0,2222,3180446.0,556809,534505,1741660.0,709727.0,771428,2848130.0,1638953,218712,758248.0,0
7b5d509f78,"1025 Budapest, Csatárka u. 82-84.",67.0,4646,2564493.0,609611,-671724,54449010.0,53943843.0,486483,605387883.0,604016666,52326,1084381.0,0
72c2d5e023,"8360 Keszthely, Sömögyei út 1.",107.0,4211|4221,1219900.0,-192988,-207893,501438.0,188036.0,237289,930876.0,120421,107670,696387.0,0
334dea74ff,"8000 Székesfehérvár, Zsurló u. 2.",40.0,4675,2029774.0,73554,61142,884242.0,523015.0,19904,1457587.0,473494,297954,672053.0,0
a155576958,"6725 Szeged, Repülőtér 2. 02044/1. hr",63.0,4675,2912934.0,218260,226246,1289293.0,286028.0,512336,1673870.0,1529028,0,142509.0,0
1751b487ea,"5100 Jászberény, Jásztelki út 75.",10.0,4675|4674,1510849.0,173983,155375,789518.0,283890.0,11694,826148.0,363452,797,461434.0,0
a55f0ac67a,"1097 Budapest, Gyáli út 31.",22.0,4633,2232055.0,113721,103145,133773.0,11388.0,56735,211993.0,177958,2682,31353.0,0
d653d496d2,"4600 Kisvárda, Petőfi Sándor utca 22.",10.0,147,1290948.0,121584,113784,632214.0,254014.0,849,1075915.0,772285,0,302426.0,0
bd21ae888c,"1184 Budapest, Jegenyefasor 15/ A.",21.0,3511|3530,4306173.0,184342,79733,1459770.0,1321470.0,126023,3921740.0,2097351,0,1814128.0,0
7abf59b09f,"2541 Lábatlan, Rákóczi Ferenc út 159.",179.0,1722,8159057.0,-654686,-658325,2787653.0,1265452.0,327897,7572433.0,5804897,0,1702047.0,0
9fa727cfca,"3909 Mád, Fadrusz János út 588/10.",63.0,4941,1822506.0,163813,139268,1037523.0,313339.0,407222,1960752.0,1348725,151120,169639.0,0
2944320608,"1148 Budapest, Kerepesi út 52.",28.0,6492,1032088.0,543553,505537,11550174.0,-1.0,3223701,51089237.0,863342,48797674,1421496.0,0
e02454c724,"1113 Budapest, Vágfarkasd utca 10.",19.0,4339|0,1188306.0,45294,39140,289316.0,253248.0,8573,335571.0,92772,0,242430.0,0
bd3f63fff9,"4921 Tivadar, Petőfi utca 24. A. ép.",38.0,4120,5370147.0,586884,568713,3373295.0,1723542.0,1311451,4476262.0,2057211,82800,2103849.0,0
81ff5d972c,"1112 Budapest, Menyecske u. 11. 8. em. 51.",5.0,4773,1068700.0,12707,12229,127724.0,49263.0,40268,149774.0,-5523,0,151200.0,0
f460b94a43,"6914 Pitvaros, Mezőhegyesi u. 37.",72.0,111,1500367.0,94348,96423,1173711.0,234985.0,470080,2219303.0,1951549,36456,229330.0,0
654714c93d,"2030 Érd, Turul u. 10.",111.0,2612,5483585.34,-28532.8799999999,-106998.299999999,3902801.76,2083830.66,567246.059999999,4359637.97999999,2481430.13999999,430164.18,1423232.46,0
bbfea3d304,"1044 Budapest, Megyeri út 76",93.0,1086,2500814.0,107497,85892,846163.0,381347.0,77308,1225458.0,697343,258119,235230.0,0
a403572a2b,"6725 Szeged, Hópárduc u. 7. fszt. 3.",79.0,6209,1224525.0,174148,162015,547699.0,457632.0,66785,639756.0,250445,0,290268.0,0
233ec528b4,"1142 Budapest, Szihalom u. 7.",51.0,6209,2431012.0,73736,67714,1523094.0,1036188.0,15369,1755940.0,660976,39779,946008.0,0
e67bb133f0,"5000 Szolnok, Piroskai út 16.",78.0,1712,6478823.0,467303,431198,1800636.0,628681.0,177057,6191781.0,4598146,0,1402310.0,0
b139d4ccb0,"2040 Budaörs, Gyár u. 2",29.0,4674,2556607.0,335679,346778,1188435.0,397985.0,476096,1269474.0,1035995,0,181745.0,0
1dcf0dfd4c,"1095 Budapest, Mester u. 28. B. lház. 3. em. 5.",81.0,4646,8794951.0,305414,323701,3353614.0,794983.0,1155019,14397085.0,3425427,9177972,1442052.0,0
6681f1b8e4,"1134 Budapest, Váci út 33.",3.0,4649,1339851.0,-9590,-24692,1221096.0,1175577.0,45519,1228882.0,1034893,0,90185.0,0
4475d481c4,"1056 Budapest, Sas u. 10-12.",39.0,7911,9781717.0,177756,139972,630406.0,313171.0,317235,756690.0,-267392,500000,185996.0,0
7ce857a4ba,"2310 Szigetszentmiklós, Csepeli út 28.",204.0,1071,3585532.0,96576,69923,560009.0,327913.0,25647,2534221.0,1020031,377894,702436.0,0
0888d59572,"1201 Budapest, Helsinki út 81.",27.0,8010,1040687.0,42656,37037,335469.0,272860.0,62609,362285.0,146080,1415,208012.0,0
94771814df,"5000 Szolnok, Thököly út 98.",66.0,3109,1064400.48,39387.78,39697.92,200350.44,66680.0999999999,14266.4399999999,393567.66,288430.2,29463.3,74433.5999999999,0
1ec3b48597,"2053 Herceghalom, Gesztenyés út 1.",15.0,146,1564481.0,30212,31168,574515.0,406541.0,49082,651755.0,107085,0,541967.0,0
35e6054695,"1106 Budapest, Bogáncsvirág u. 5-7.",28.0,4120,1053194.0,5293,1204,82119.0,66621.0,4944,270949.0,15809,2901,246020.0,0
827a6f848a,"9900 Körmend, Kandó Kálmán u. 2",41.0,5229,2238478.0,38927,28358,659093.0,552646.0,51524,1395895.0,482558,114858,650688.0,0
6173277016,"8444 Szentgál, Fő u.30.",652.0,6419,2452000.0,3000,2000,26207000.0,-1000.0,5768000,132134000.0,4480000,7160000,119083000.0,0
8880972377,"7673 Kővágószőlős, Golgota u. 502",23.0,4673,1877288.0,149326,131852,858674.0,523762.0,17225,1190381.0,853182,0,265837.0,0
b461cc117f,"4220 Hajdúböszörmény, Kinizsi Pál u. 7",74.0,2561,1619617.0,104636,93129,683792.0,307355.0,106441,2907130.0,2188316,265578,444080.0,0
da5c6c99c6,"1211 Budapest, Színesfém utca 10.",4.0,5829,1562605.0,7122,4459,301467.0,297222.0,2686,302782.0,32327,0,270455.0,0
43f3e3431d,"9028 Győr, Zöld u. 3/A. 2. em. 9.",26.0,7112,1281827.0,135445,126698,582866.0,250878.0,150443,826063.0,364775,21289,263672.0,0
557dba037a,"7355 Nagymányok, Fenyves út 23.",114.0,1520,1135405.0,26036,21556,455700.0,132336.0,28457,785393.0,524787,37536,197072.0,0
359b1e2bf0,"1102 Budapest, Ónodi u. 7. 3. em. 9.",0.0,4618,1856488.0,15907,12679,85064.0,8651.0,76413,133866.0,88539,0,41829.0,0
17459acbb5,"1089 Budapest, Gaál Mózes u. 5-7",34.0,4648,1664720.0,37630,32297,556614.0,479243.0,7771,726618.0,96714,179852,442319.0,0
ea3aa7700d,"8002 Székesfehérvár, Honvéd u. 1.",237.0,3530,4709671.0,646646,644053,2981413.0,1221560.0,1470848,12698465.0,6538412,2991407,1162448.0,0
6792511860,"9900 Körmend, Rákóczi u.8.",100.0,4711,1069711.0,-2434,-2479,158053.0,41371.0,12089,464149.0,278220,2267,168064.0,0
3ec6a3449b,"1095 Budapest, Mester u. 45.",179.0,8621,1120020.0,-770,-750,80519.0,2001.0,75583,208955.0,35307,0,112474.0,0
b22dec5f99,"7827 Beremend, 064/1.",45.0,2352,5417198.0,952704,852290,1879068.0,1608147.0,5058,3560709.0,2218511,0,1157484.0,0
896f0d343e,"2040 Budaörs, Gyár u. 2.",32.0,4778,2065891.0,45021,37522,660683.0,518298.0,82776,670796.0,183398,0,484289.0,0
3fb0daf3dd,"1185 Budapest, BUD Nemzetközi Repülőtér 72. A. ép.",19.0,5121,2117381.0,51311,111667,882318.0,837561.0,44757,1086509.0,541137,38911,465619.0,0
3605518c57,"1123 Budapest, Alkotás u. 53",,7022,3261446.0,-160509,566465,76590884.0,76573437.0,17244,113347249.0,66476539,39259442,7422460.0,0
c4e5e4c3f3,"5556 Örménykút, Dózsa u. 28.",64.0,150,1127589.0,104544,100666,630925.0,149686.0,176479,1247711.0,1108793,22529,109761.0,0
63109635ac,"4564 Nyírmada, Hízlalda u. 2.",81.0,1011,3805220.0,67809,59638,530632.0,336098.0,126004,836961.0,247976,65197,503177.0,0
56c1c249be,"1052 Budapest, Apáczai Csere János u. 4.",268.0,5510,7354346.0,1467762,1180371,1810065.0,314249.0,1450922,32353851.0,16599816,13393338,1623665.0,0
815442bdd4,"2049 Diósd, Bartók B. u. 13.",18.0,4639|4711,1292394.0,102449,88348,494830.0,120873.0,155735,739052.0,589677,109006,38177.0,0
3e80bb6bc8,"8000 Székesfehérvár, Kadocsa u. 84.",,7022,1266878.0,740091,703237,1046271.0,990287.0,55132,1587630.0,825082,0,741078.0,0
3c5c59c433,"1225 Budapest, Campona u. 1.",13.0,4618,1139246.0,52533,46819,336030.0,225788.0,21884,343400.0,177292,0,130313.0,0
b715423744,"6345 Nemesnádudvar, Petőfi Sándor u. 7.",88.0,3109,1785015.0,506503,372646,3627367.0,266035.0,2917928,4868270.0,2455224,1349,2225194.0,0
d715775db5,"1133 Budapest, Váci út 76.",233.0,4211,8938904.0,227789,216899,9400536.0,4542646.0,4249581,12917813.0,2194659,581111,9178030.0,0
321752ac91,"9144 Kóny, Széchenyi u. 14.",35.0,4941,1252972.0,88979,76583,232071.0,156200.0,63273,963904.0,620575,115824,221862.0,0
bf2cdb03a9,"1117 Budapest, Budafoki út 111-113.",15.0,4690|4649,1081277.0,161210,153321,295050.0,234711.0,49453,463035.0,376339,0,86244.0,0
ee78b3db7e,"2615 Csővár, Madách utca 1.",9.0,4663,1016199.0,14500,9605,767071.0,382523.0,281748,870709.0,160510,0,710199.0,0
4e2c3c7440,"3300 Eger, Árpád út 64",21.0,4110,1861362.0,-38846,8213,696880.0,509920.0,165665,796484.0,232011,10194,536140.0,0
632ac58765,"1123 Budapest, Alkotás u. 17-19",97.0,6201,1262655.0,189011,166835,473287.0,452021.0,21266,1219259.0,955745,0,252139.0,0
349ea55ba0,"2657 Tolmács, Arany János u. 2",53.0,2059,1864175.0,236256,215818,834312.0,290428.0,333158,1445819.0,787828,184390,385456.0,0
204313cc01,"6754 Újszentiván, Felszabadulás u. 7.",37.0,4941,1263942.0,49126,36484,466844.0,387206.0,79638,962305.0,249400,0,712365.0,0
1d8ea7b82b,"1143 Budapest, Hungária körút 92-94. I. em. 7.",71.0,2110,1740698.0,258132,181236,381373.0,275802.0,98894,431303.0,185779,122947,115176.0,0
d6aa49f930,"8200 Veszprém, Piramis u. 9.",41.0,4669,1696847.0,62701,41073,1366590.0,888921.0,278225,2579207.0,751323,564011,757485.0,0
657470649e,"1135 Budapest, Országbíró u. 65.",26.0,4774,1885603.0,83161,75380,814381.0,251284.0,105915,1033992.0,694893,43077,295244.0,0
cff5f810c3,"4722 Nyírmeggyes, Fehér tag 1171/1",211.0,1039,7415593.0,221144,278040,4285866.0,820313.0,884929,6482309.0,3488082,1991599,702926.0,0
d3b0feea8d,"2854 Dad, Fő u. 54.",69.0,4519,6359971.0,395815,401251,3166405.0,1600028.0,237995,4923502.0,2631588,299469,1956380.0,0
65b373c02f,"8500 Pápa, Korona u. 55.",12.0,4632,2501505.0,74657,69510,282067.0,167346.0,39069,322234.0,72730,0,249264.0,0
6aefc7cfb6,"8000 Székesfehérvár, Raktár u. 1.",216.0,1039,7126474.0,269662,215985,5019867.0,1759441.0,62965,8825488.0,3677336,1217143,3861710.0,0
a5e4c489fc,"5462 Cibakháza, Kishegyi u. 57.",75.0,2511,1333572.0,245795,227462,859134.0,227414.0,82016,1120620.0,995743,0,78411.0,0
0072a74e71,"7624 Pécs, Ifjúság útja 11.",52.0,4741,4396742.0,126190,121509,1255963.0,693709.0,84274,1512400.0,508704,369088,630070.0,0
fd2e9b517f,"8960 Lenti, Gyár u.4.",155.0,1623,5119081.0,125402,139810,919407.0,210957.0,26330,1619987.0,1277149,0,320056.0,0
a94181f131,"1077 Budapest, Wesselényi u. 34. III. em. 7",7.0,2059,4915531.0,398332,390002,2102379.0,1165357.0,494477,2128787.0,987401,424277,606242.0,0
bf6fdb2ce1,"5100 Jászberény, Nagykátai u. 9.",8.0,7219,1049617.0,105993,14714,2802173.0,2116013.0,92581,3522940.0,245052,0,3227732.0,0
4eeffc6138,"1097 Budapest, Illatos út 33",98.0,7219,1629617.0,197002,157019,1090097.0,326178.0,22307,2564583.0,1292109,114601,1052133.0,0
70c57426f7,"1111 Budapest, Műegyetem rakpart 7-9. R. ép. 3. em.",191.0,6820,1026616.0,133229,122317,323172.0,131746.0,186120,343036.0,189888,0,149339.0,0
03c44760ff,"1134 Budapest, Váci út 17.",310.0,7010,7039624.0,10073148,10641896,147104335.0,147018184.0,84529,285314159.0,276794909,0,7094457.0,0
166d7e5301,"1025 Budapest, Felső Zöldmáli út 74",32.0,4619,1276268.0,9619,5055,369875.0,212944.0,13824,1075786.0,707640,4239,363907.0,0
0223a56906,"1149 Budapest, Nagy Lajos király útja 125",10.0,7911,1969788.0,20756,16771,264459.0,238137.0,26322,279976.0,121230,6057,152689.0,0
4cf97b11a9,"6323 Dunaegyháza, Duna u. 35.",77.0,7490,2946352.0,49646,27136,1201182.0,569525.0,146841,4406097.0,3028821,463487,911064.0,0
0a32318dfb,"3780 Edelény, Miklós Gyula u. 54.",1.0,6820,4874000.0,905000,830000,17688000.0,937000.0,16751000,82274000.0,17066000,0,208000.0,0
6f6062d4c8,"6720 Szeged, Széchenyi tér 17.",85.0,4773,4066837.0,112250,105721,745108.0,184130.0,136486,861385.0,212493,0,611091.0,0
71de5eb982,"1138 Budapest, Váci út 135-139. C. ép",11.0,6202,1302022.0,111522,102712,363626.0,78197.0,258893,525608.0,333947,0,29221.0,0
8dfffc23c9,"5948 Kaszaper, Külterület tul. lap:05, hr 02/9.",29.0,4623,2964712.0,70697,65840,482963.0,309389.0,166224,624451.0,492682,0,101594.0,0
c0bd2e7c5b,"2800 Tatabánya, V., Győri u. 23.",180.0,3530,5384206.0,-5194,12129,2611549.0,1128052.0,1451413,10475343.0,1695556,4796930,3272782.0,0
4cc8980d59,"5940 Tótkomlós, Aradi út 0117/33. hrsz.",160.0,3299,1845188.0,19035,13985,260104.0,166131.0,5506,696786.0,334977,50017,209688.0,0
801b3c517a,"9021 Győr, Szent István út 10. A. ép.",656.0,7112,8470788.0,333975,537034,2956717.0,2085030.0,757283,3200365.0,923936,6948,1779782.0,0
f48ea68dfa,"6114 Bugacpusztaháza, Ipartelep 1-5.",95.0,1721,2190335.0,148474,140146,566084.0,286754.0,122614,1055071.0,516347,103598,383662.0,0
b2d327b3ed,"2800 Tatabánya, Vágóhíd u. 4",243.0,2893,3268118.0,187614,196397,1443923.0,190025.0,601430,2269301.0,1588837,0,437689.0,0
eae28b2f3f,"7400 Kaposvár, Achim A u. 2.",148.0,3600,2316011.0,8679,3584,457900.0,409120.0,9264,723413.0,251544,8493,416525.0,0
55c4a6ecac,"1132 Budapest, Váci út 36-38.",,6512,2793687.0,67565,61969,650775.0,361348.0,637845,6935567.0,2818276,-1,-1.0,0
61340898d0,"1126 Budapest, Kiss János altábornagy utca 23.",4.0,4120,1198529.0,171433,155878,470328.0,298955.0,165179,542280.0,288772,0,252013.0,0
1c6b995139,"4484 Ibrány, Nagyerdő-ipartelep u. 15",193.0,2932,2821910.0,142886,111217,2903316.0,902139.0,1720738,3644430.0,3086096,300000,218008.0,0
91ac4da70d,"1036 Budapest, Bécsi út 49.",25.0,7311,1004483.0,18332,15571,419850.0,400955.0,18895,443827.0,34624,1655,390833.0,0
93ec99fe2d,"1211 Budapest, Weiss Manfréd u. 5-7",,3312,1350349.56,27602.46,8373.77999999999,382712.76,23260.5,45280.4399999999,428303.339999999,0,0,0.0,1
34b48be429,"1039 Budapest, Pünkösdfürdő u. 52.",37.0,4651,2216631.0,81209,79935,1273780.0,1039820.0,151295,1407625.0,259807,92872,717034.0,0
093a4a1d03,"9028 Győr, Bagoly u. 5.",5.0,4621,1026513.0,45017,44115,519688.0,281256.0,107935,581185.0,380847,0,197974.0,0
c0aac01a52,"1037 Budapest, Laborc u. 3.",205.0,3250,8374312.0,693948,1012861,12537325.0,5409396.0,4311699,16265220.0,13224057,558389,2664191.0,0
3cf523ee2b,"1133 Budapest, Pannónia u. 89. 8. em. 32.",65.0,2511,1092079.0,28115,22549,513371.0,102935.0,293126,1070698.0,637703,18598,284718.0,0
2ce030c86a,"1037 Budapest, Zay24.",7.0,4511,2829824.0,19865,4493,1107957.0,232782.0,45812,1116068.0,60105,0,999917.0,0
ec9c58b699,"1033 Budapest, Kórház u. 6-12. 2. em",49.0,6512,5166977.0,457267,425234,804720.0,331688.0,762358,11905554.0,7014411,-1,-1.0,0
b4e6b614db,"2030 Érd, Fehérvári út 63-65.",38.0,4511,1820359.0,13505,7785,241793.0,56680.0,28781,371381.0,36158,71167,261302.0,0
a91039b132,"1113 Budapest, Bartók Béla u. 152. F. ép.",1.0,7112,1634943.0,173075,144285,849082.0,402930.0,446152,1522733.0,255217,0,322161.0,0
635577ec51,"8600 Siófok, Bajcsy-Zsilinszky u. 220.",138.0,3821,1202665.0,140953,137875,828983.0,385665.0,156032,3301322.0,1575665,0,267592.0,0
370da1be7f,"2365 Inárcs, Ipartelep u. 2.",73.0,4941,2089571.0,109644,82107,864054.0,831258.0,19856,2097750.0,1142552,287261,667937.0,0
eea012bcab,"1036 Budapest, Perc u. 8. 2. em.",63.0,6420,3179663.0,750882,683210,1271510.0,748122.0,523388,1301182.0,1014740,0,225885.0,0
1081754233,"1116 Budapest, Építész u. 8.-12. 3. em.",12.0,4673,1269949.0,12300,1137,253164.0,91597.0,43326,256219.0,-78859,0,335078.0,0
7d6493f213,"9027 Győr, Csörgőfa sor 4.",33.0,4646,1031962.0,167378,156708,697908.0,183349.0,262372,989790.0,827762,44515,115624.0,0
56ff0816a9,"5430 Tiszaföldvár, Túri út 7.",87.0,4941,1274531.0,152300,147486,407972.0,273590.0,7216,2213005.0,1812106,52631,338085.0,0
1a0233770e,"1011 Budapest, Bem rkp. 16-19.",46.0,5510,1681493.0,147568,131775,573218.0,53764.0,503746,927737.0,421278,0,314960.0,0
ddf05ae80e,"1123 Budapest, Alkotás u. 50. C. ép. V. em.",149.0,8010,2071936.0,6205,3,777475.0,237183.0,530859,1002392.0,740003,0,244492.0,0
c5e01a05b7,"1065  Budapest, Bajcsy-Zsilinszky út 43. III. em. 2.",3.0,4621,1175680.0,282595,254904,845910.0,146951.0,33198,912024.0,492051,0,418218.0,0
31c3289a58,"4212 Hajdúszovát, Batthyány u. 12.",35.0,146,1615928.0,228156,157385,2358828.0,201923.0,1425498,5455254.0,4592972,550747,309582.0,0
